"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: concurrency","Param: impl","Param: iterations","Param: nodeCount","Param: sourceCount"
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.alloc.rate.norm","avgt",1,5,65074294.400000,129754692.796832,"B/op",4,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.count","avgt",1,5,0.000000,NaN,"counts",4,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark","avgt",1,5,2006947.983200,1256887.319823,"us/op",8,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.alloc.rate","avgt",1,5,25.685819,51.481979,"MB/sec",8,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.alloc.rate.norm","avgt",1,5,69461998.400000,137723029.167625,"B/op",8,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.count","avgt",1,5,0.000000,NaN,"counts",8,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._01_benchmark_sequential","avgt",1,5,493617.541067,66175.578684,"us/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._01_benchmark_sequential:·gc.alloc.rate","avgt",1,5,13.979995,5.458556,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._01_benchmark_sequential:·gc.alloc.rate.norm","avgt",1,5,10487523.733333,1741314.342227,"B/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._01_benchmark_sequential:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._04_benchmark_parallel8","avgt",1,5,235062.801000,32192.129556,"us/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._04_benchmark_parallel8:·gc.alloc.rate","avgt",1,5,33.487811,61.289132,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._04_benchmark_parallel8:·gc.alloc.rate.norm","avgt",1,5,11780366.720000,20888822.531039,"B/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._04_benchmark_parallel8:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes","avgt",1,5,3024441.297800,1797967.469859,"us/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.alloc.rate","avgt",1,5,55.281263,117.313621,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.alloc.rate.norm","avgt",1,5,208321185.600000,430853149.370561,"B/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.churn.PS_Eden_Space","avgt",1,5,54.831522,472.115937,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.churn.PS_Eden_Space.norm","avgt",1,5,214748364.800000,1849048185.036073,"B/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.churn.PS_Survivor_Space","avgt",1,5,0.059222,0.509920,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,231944.000000,1997107.789991,"B/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.count","avgt",1,5,1.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.time","avgt",1,5,26.000000,NaN,"ms",,,,,
"org.neo4j.graphalgo.bench.ClosenessCentralityBenchmark._01_benchmark","avgt",1,5,28286.024138,11875.859018,"us/op",,,,,
"org.neo4j.graphalgo.bench.ClosenessCentralityBenchmark._01_benchmark:·gc.alloc.rate","avgt",1,5,26.058033,40.507514,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.ClosenessCentralityBenchmark._01_benchmark:·gc.alloc.rate.norm","avgt",1,5,1122290.815729,1527141.425603,"B/op",,,,,
"org.neo4j.graphalgo.bench.ClosenessCentralityBenchmark._01_benchmark:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,1.751618,0.667860,"ms/op",,,,1024,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,4.685795,1.907862,"MB/sec",,,,1024,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,12828.869731,202.966799,"B/op",,,,1024,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,1024,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,3.910313,0.441943,"ms/op",,,,1024,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,3.141998,6.365591,"MB/sec",,,,1024,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,19283.806946,38858.900011,"B/op",,,,1024,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,1024,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,31.030849,3.272784,"ms/op",,,,1024,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,1.332142,2.501877,"MB/sec",,,,1024,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,65148.399020,123166.853722,"B/op",,,,1024,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,1024,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,101.602263,14.061820,"ms/op",,,,8192,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,0.622759,0.098778,"MB/sec",,,,8192,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,98897.600000,323.791304,"B/op",,,,8192,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,8192,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,211.164864,26.789048,"ms/op",,,,8192,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,0.964090,2.067310,"MB/sec",,,,8192,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,316782.080000,678884.031098,"B/op",,,,8192,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,8192,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,1106.413522,333.809187,"ms/op",,,,8192,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,1.491278,3.346133,"MB/sec",,,,8192,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,2355280.000000,5094471.424639,"B/op",,,,8192,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,8192,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,4025.665024,1659.578562,"ms/op",,,,8192,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,0.544795,1.165955,"MB/sec",,,,8192,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,2595824.000000,5443363.959906,"B/op",,,,8192,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,8192,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,408.551911,114.431748,"ms/op",,,,16384,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,0.327333,0.069472,"MB/sec",,,,16384,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,197325.333333,291.339945,"B/op",,,,16384,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,16384,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,610.443218,221.362311,"ms/op",,,,16384,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,0.699309,1.516609,"MB/sec",,,,16384,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,631316.000000,1355597.270687,"B/op",,,,16384,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,16384,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,3309.657852,1159.512213,"ms/op",,,,16384,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,1.254791,2.729703,"MB/sec",,,,16384,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,5047510.400000,10845067.471565,"B/op",,,,16384,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,16384,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,11216.908044,1436.270406,"ms/op",,,,16384,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,0.415366,0.884419,"MB/sec",,,,16384,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,5112670.400000,10861065.750392,"B/op",,,,16384,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,16384,8192
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential","avgt",1,5,592.726276,198.194240,"us/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.alloc.rate","avgt",1,5,3419.765886,873.056873,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.alloc.rate.norm","avgt",1,5,3276167.957357,3027.471974,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.churn.PS_Eden_Space","avgt",1,5,3338.144930,903.933643,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.churn.PS_Eden_Space.norm","avgt",1,5,3199831.709761,573179.346977,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.churn.PS_Survivor_Space","avgt",1,5,1.240749,2.392640,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,1176.284380,2201.064957,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.count","avgt",1,5,20.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.time","avgt",1,5,279.000000,NaN,"ms",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel","avgt",1,5,938.643040,422.811090,"us/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.alloc.rate","avgt",1,5,2155.712708,1183.427380,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.alloc.rate.norm","avgt",1,5,3276410.400437,5113.645382,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.churn.PS_Eden_Space","avgt",1,5,2149.074887,1600.324176,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.churn.PS_Eden_Space.norm","avgt",1,5,3337915.120387,3420401.163373,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.churn.PS_Survivor_Space","avgt",1,5,0.772633,2.445440,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,1279.507542,4520.869502,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.count","avgt",1,5,13.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.time","avgt",1,5,1016.000000,NaN,"ms",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan","avgt",1,5,936.544954,479.398825,"us/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.alloc.rate","avgt",1,5,2154.675892,920.105994,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.alloc.rate.norm","avgt",1,5,3276343.959428,4541.452291,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.churn.PS_Eden_Space","avgt",1,5,2306.713475,1536.735301,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.churn.PS_Eden_Space.norm","avgt",1,5,3492207.336117,1309967.522151,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.churn.PS_Survivor_Space","avgt",1,5,1.012675,1.614736,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,1525.999871,2170.359998,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.count","avgt",1,5,14.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.time","avgt",1,5,866.000000,NaN,"ms",,,,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run","avgt",1,5,32.568606,15.227948,"us/op",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate","avgt",1,5,158.549369,73.210893,"MB/sec",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate.norm","avgt",1,5,8098.657956,197.480864,"B/op",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space","avgt",1,5,266.994716,1408.317000,"MB/sec",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space.norm","avgt",1,5,15313.633893,81412.153949,"B/op",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Survivor_Space","avgt",1,5,0.318292,2.740591,"MB/sec",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,20.514709,176.637833,"B/op",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.count","avgt",1,5,2.000000,NaN,"counts",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.time","avgt",1,5,163.000000,NaN,"ms",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run","avgt",1,5,47.419779,8.960163,"us/op",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate","avgt",1,5,251.260827,47.576533,"MB/sec",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate.norm","avgt",1,5,18952.480004,225.393476,"B/op",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space","avgt",1,5,272.118630,1434.812577,"MB/sec",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space.norm","avgt",1,5,21285.984987,112350.802282,"B/op",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Survivor_Space","avgt",1,5,0.388931,3.326642,"MB/sec",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,29.281368,250.321172,"B/op",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.count","avgt",1,5,2.000000,NaN,"counts",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.time","avgt",1,5,156.000000,NaN,"ms",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run","avgt",1,5,128.027140,69.998394,"us/op",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate","avgt",1,5,380.725117,196.025824,"MB/sec",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate.norm","avgt",1,5,76552.021902,688.191066,"B/op",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space","avgt",1,5,272.734706,1438.051904,"MB/sec",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space.norm","avgt",1,5,63427.242849,334434.091900,"B/op",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.count","avgt",1,5,2.000000,NaN,"counts",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.time","avgt",1,5,246.000000,NaN,"ms",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run","avgt",1,5,39.897124,9.486146,"us/op",,HEAVY,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate","avgt",1,5,90.297119,24.167245,"MB/sec",,HEAVY,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate.norm","avgt",1,5,5712.773861,200.447621,"B/op",,HEAVY,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space","avgt",1,5,134.860274,1161.187631,"MB/sec",,HEAVY,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space.norm","avgt",1,5,8670.745944,74657.737515,"B/op",,HEAVY,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.count","avgt",1,5,1.000000,NaN,"counts",,HEAVY,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.time","avgt",1,5,54.000000,NaN,"ms",,HEAVY,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run","avgt",1,5,46.364716,16.330710,"us/op",,HEAVY,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate","avgt",1,5,77.597403,27.152783,"MB/sec",,HEAVY,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate.norm","avgt",1,5,5698.321961,223.976734,"B/op",,HEAVY,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space","avgt",1,5,136.441730,1174.804440,"MB/sec",,HEAVY,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space.norm","avgt",1,5,11178.988277,96254.460439,"B/op",,HEAVY,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.count","avgt",1,5,1.000000,NaN,"counts",,HEAVY,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.time","avgt",1,5,38.000000,NaN,"ms",,HEAVY,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run","avgt",1,5,91.667083,4.217063,"us/op",,HEAVY,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate","avgt",1,5,38.921705,2.243202,"MB/sec",,HEAVY,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate.norm","avgt",1,5,5682.818973,584.217158,"B/op",,HEAVY,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.count","avgt",1,5,0.000000,NaN,"counts",,HEAVY,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run","avgt",1,5,110.231986,41.330775,"us/op",,VIEW,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate","avgt",1,5,296.530788,107.228564,"MB/sec",,VIEW,5,,
